  0%|          | 0/1605 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -3968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.0}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1788883699205978e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5008.0, 'logps/rejected': -4680.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.58}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.185894441849603e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5600.0, 'logps/rejected': -4968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.58}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.192900513778608e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6160.0, 'logps/rejected': -4632.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.59}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.1999065857076132e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6368.0, 'logps/rejected': -6208.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.59}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.206912657636618e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4376.0, 'logps/rejected': -4056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.59}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2139187295656235e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5312.0, 'logps/rejected': -4672.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.59}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2209248014946287e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5136.0, 'logps/rejected': -4928.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.59}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.227930873423634e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4696.0, 'logps/rejected': -4360.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.6}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.234936945352639e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5120.0, 'logps/rejected': -4512.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.6}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2419430172816438e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5632.0, 'logps/rejected': -3952.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.6}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.248949089210649e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4976.0, 'logps/rejected': -5200.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.6}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.255955161139654e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5968.0, 'logps/rejected': -5152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.6}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2629612330686596e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5392.0, 'logps/rejected': -4392.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.61}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2699673049976648e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7136.0, 'logps/rejected': -6304.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.61}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2769733769266696e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7040.0, 'logps/rejected': -5696.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.61}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.2839794488556747e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5168.0, 'logps/rejected': -5152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.61}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.29098552078468e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6272.0, 'logps/rejected': -5888.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.61}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.297991592713685e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7104.0, 'logps/rejected': -6528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.61}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3049976646426905e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4840.0, 'logps/rejected': -4320.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.62}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3120037365716953e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6416.0, 'logps/rejected': -5920.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.62}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3190098085007005e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6016.0, 'logps/rejected': -5384.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.62}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3260158804297057e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5360.0, 'logps/rejected': -4944.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.62}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3330219523587108e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5168.0, 'logps/rejected': -4704.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.62}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3400280242877156e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4352.0, 'logps/rejected': -4336.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.63}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.347034096216721e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6560.0, 'logps/rejected': -5888.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.63}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3540401681457263e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4024.0, 'logps/rejected': -3560.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.63}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3610462400747314e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6320.0, 'logps/rejected': -5584.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.63}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3680523120037366e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4992.0, 'logps/rejected': -4592.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.63}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3750583839327414e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5760.0, 'logps/rejected': -5744.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.63}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3820644558617465e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3760.0, 'logps/rejected': -3416.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.64}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.389070527790752e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6272.0, 'logps/rejected': -5648.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.64}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.3960765997197572e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6240.0, 'logps/rejected': -5184.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.64}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4030826716487623e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5280.0, 'logps/rejected': -5360.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.64}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.410088743577767e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7632.0, 'logps/rejected': -6800.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.64}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4170948155067723e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6528.0, 'logps/rejected': -5456.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.65}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4241008874357775e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4344.0, 'logps/rejected': -4280.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.65}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.431106959364783e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5856.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.65}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.438113031293788e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4864.0, 'logps/rejected': -4592.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.65}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.445119103222793e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6192.0, 'logps/rejected': -5152.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.65}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.452125175151798e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5104.0, 'logps/rejected': -4328.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.66}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4591312470808032e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3760.0, 'logps/rejected': -3760.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.66}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4661373190098084e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6016.0, 'logps/rejected': -5840.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.66}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.473143390938814e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4232.0, 'logps/rejected': -3992.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.66}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4801494628678187e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5024.0, 'logps/rejected': -4432.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.66}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.4871555347968238e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6720.0, 'logps/rejected': -5936.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.66}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.494161606725829e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6832.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.67}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.501167678654834e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6176.0, 'logps/rejected': -4536.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.67}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.508173750583839e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7024.0, 'logps/rejected': -5472.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.67}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5151798225128444e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4328.0, 'logps/rejected': -4136.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.67}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5221858944418496e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7392.0, 'logps/rejected': -6816.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.67}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5291919663708547e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6040.0, 'logps/rejected': -3496.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.68}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.53619803829986e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4848.0, 'logps/rejected': -3856.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.68}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5432041102288647e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4560.0, 'logps/rejected': -3688.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.68}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.55021018215787e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5656.0, 'logps/rejected': -5304.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.68}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.557216254086875e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5104.0, 'logps/rejected': -4656.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.68}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5642223260158805e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4832.0, 'logps/rejected': -5144.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.69}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5712283979448857e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4864.0, 'logps/rejected': -3816.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.69}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5782344698738905e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5936.0, 'logps/rejected': -4992.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.69}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5852405418028956e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6848.0, 'logps/rejected': -6544.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.69}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.5922466137319008e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5088.0, 'logps/rejected': -4440.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.69}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.599252685660906e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4576.0, 'logps/rejected': -4416.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.69}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6062587575899114e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5792.0, 'logps/rejected': -5264.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.7}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6132648295189162e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6528.0, 'logps/rejected': -6816.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.7}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6202709014479214e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5104.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.7}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6272769733769265e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5376.0, 'logps/rejected': -4896.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.7}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6342830453059317e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3992.0, 'logps/rejected': -3552.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.7}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6412891172349365e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5968.0, 'logps/rejected': -5552.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.71}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.648295189163942e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4544.0, 'logps/rejected': -4192.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.71}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.655301261092947e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7760.0, 'logps/rejected': -7088.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.71}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6623073330219523e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4056.0, 'logps/rejected': -3528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.71}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6693134049509575e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6080.0, 'logps/rejected': -5600.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.71}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6763194768799623e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5744.0, 'logps/rejected': -5728.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.72}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.6833255488089674e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5552.0, 'logps/rejected': -5376.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.72}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.690331620737973e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6480.0, 'logps/rejected': -5488.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.72}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.697337692666978e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5568.0, 'logps/rejected': -4664.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.72}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.7043437645959832e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6704.0, 'logps/rejected': -5440.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.72}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.711349836524988e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5952.0, 'logps/rejected': -5536.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.72}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 2.7183559084539932e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -4432.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.73}
