                                                    
{'loss': 0.6938, 'grad_norm': 38.45811080932617, 'learning_rate': 4.3795620437956205e-09, 'rewards/chosen': 0.0014656067360192537, 'rewards/rejected': 0.010996627621352673, 'rewards/accuracies': 0.33125001192092896, 'rewards/margins': -0.009534835815429688, 'logps/chosen': -345.25, 'logps/rejected': -172.0, 'logits/chosen': -6.46875, 'logits/rejected': -6.346875190734863, 'epoch': 0.0}
{'loss': 0.3509, 'grad_norm': 26.190011978149414, 'learning_rate': 3.2554744525547445e-07, 'rewards/chosen': 0.424581915140152, 'rewards/rejected': -1.7751953601837158, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 2.200390577316284, 'logps/chosen': -209.97500610351562, 'logps/rejected': -132.6750030517578, 'logits/chosen': -7.545312404632568, 'logits/rejected': -7.175000190734863, 'epoch': 0.33}
{'loss': 0.3179, 'grad_norm': 31.42582893371582, 'learning_rate': 3.3041362530413626e-07, 'rewards/chosen': 1.1425902843475342, 'rewards/rejected': -1.615625023841858, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 2.7577147483825684, 'logps/chosen': -340.0375061035156, 'logps/rejected': -149.9875030517578, 'logits/chosen': -7.368750095367432, 'logits/rejected': -7.065625190734863, 'epoch': 0.33}
                                                 
{'eval_loss': 0.40181562304496765, 'eval_runtime': 68.6014, 'eval_samples_per_second': 13.892, 'eval_steps_per_second': 1.749, 'eval_rewards/chosen': 1.0613491535186768, 'eval_rewards/rejected': -1.6997497081756592, 'eval_rewards/accuracies': 0.8208333253860474, 'eval_rewards/margins': 2.761580467224121, 'eval_logps/chosen': -367.3729248046875, 'eval_logps/rejected': -63.03125, 'eval_logits/chosen': -7.133463382720947, 'eval_logits/rejected': -7.8104166984558105, 'epoch': 0.33}
{'loss': 0.3512, 'grad_norm': 47.72187423706055, 'learning_rate': 3.3527980535279807e-07, 'rewards/chosen': 1.320037841796875, 'rewards/rejected': -2.613085985183716, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 3.931640625, 'logps/chosen': -402.70001220703125, 'logps/rejected': -161.28750610351562, 'logits/chosen': -7.329687595367432, 'logits/rejected': -7.298437595367432, 'epoch': 0.34}
{'loss': 0.429, 'grad_norm': 18.405879974365234, 'learning_rate': 3.401459854014598e-07, 'rewards/chosen': 0.678875744342804, 'rewards/rejected': -1.8328125476837158, 'rewards/accuracies': 0.8125, 'rewards/margins': 2.5123047828674316, 'logps/chosen': -327.8500061035156, 'logps/rejected': -169.60000610351562, 'logits/chosen': -7.543749809265137, 'logits/rejected': -7.189062595367432, 'epoch': 0.34}
{'loss': 0.3571, 'grad_norm': 25.295692443847656, 'learning_rate': 3.4501216545012163e-07, 'rewards/chosen': 0.51214599609375, 'rewards/rejected': -1.9871094226837158, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 2.497753858566284, 'logps/chosen': -281.1625061035156, 'logps/rejected': -172.6750030517578, 'logits/chosen': -7.728125095367432, 'logits/rejected': -7.229687690734863, 'epoch': 0.35}
{'loss': 0.3759, 'grad_norm': 56.28104782104492, 'learning_rate': 3.4987834549878344e-07, 'rewards/chosen': 0.933972179889679, 'rewards/rejected': -2.2894530296325684, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 3.219799757003784, 'logps/chosen': -339.20001220703125, 'logps/rejected': -152.2624969482422, 'logits/chosen': -7.449999809265137, 'logits/rejected': -7.206250190734863, 'epoch': 0.35}
{'loss': 0.4307, 'grad_norm': 42.15137481689453, 'learning_rate': 3.547445255474452e-07, 'rewards/chosen': 0.4353393614292145, 'rewards/rejected': -2.0849609375, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 2.520800828933716, 'logps/chosen': -281.20001220703125, 'logps/rejected': -162.1750030517578, 'logits/chosen': -7.574999809265137, 'logits/rejected': -7.207812309265137, 'epoch': 0.36}
{'loss': 0.4211, 'grad_norm': 30.705913543701172, 'learning_rate': 3.5961070559610705e-07, 'rewards/chosen': 0.928820788860321, 'rewards/rejected': -2.79296875, 'rewards/accuracies': 0.7875000238418579, 'rewards/margins': 3.7232422828674316, 'logps/chosen': -367.125, 'logps/rejected': -159.47500610351562, 'logits/chosen': -7.360937595367432, 'logits/rejected': -7.243750095367432, 'epoch': 0.36}
{'loss': 0.3644, 'grad_norm': 20.99114990234375, 'learning_rate': 3.6447688564476886e-07, 'rewards/chosen': 1.1042907238006592, 'rewards/rejected': -2.4603514671325684, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 3.565234422683716, 'logps/chosen': -406.5249938964844, 'logps/rejected': -166.75, 'logits/chosen': -7.342187404632568, 'logits/rejected': -7.167187690734863, 'epoch': 0.36}
{'loss': 0.4096, 'grad_norm': 83.91321563720703, 'learning_rate': 3.6934306569343067e-07, 'rewards/chosen': 0.690234363079071, 'rewards/rejected': -2.5654296875, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 3.255078077316284, 'logps/chosen': -314.70001220703125, 'logps/rejected': -164.9250030517578, 'logits/chosen': -7.323437690734863, 'logits/rejected': -7.131249904632568, 'epoch': 0.37}
{'loss': 0.2882, 'grad_norm': 25.675920486450195, 'learning_rate': 3.742092457420925e-07, 'rewards/chosen': 0.931048572063446, 'rewards/rejected': -2.671093702316284, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 3.6019530296325684, 'logps/chosen': -293.1875, 'logps/rejected': -145.75, 'logits/chosen': -7.292187690734863, 'logits/rejected': -7.181250095367432, 'epoch': 0.37}
{'loss': 0.3661, 'grad_norm': 19.608373641967773, 'learning_rate': 3.7907542579075423e-07, 'rewards/chosen': 0.607043445110321, 'rewards/rejected': -2.666015625, 'rewards/accuracies': 0.8062499761581421, 'rewards/margins': 3.274218797683716, 'logps/chosen': -299.7250061035156, 'logps/rejected': -169.77499389648438, 'logits/chosen': -7.348437309265137, 'logits/rejected': -7.034375190734863, 'epoch': 0.38}
{'loss': 0.3207, 'grad_norm': 14.316475868225098, 'learning_rate': 3.8394160583941604e-07, 'rewards/chosen': 0.721282958984375, 'rewards/rejected': -3.0228514671325684, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 3.7455077171325684, 'logps/chosen': -318.9375, 'logps/rejected': -161.71249389648438, 'logits/chosen': -7.535937309265137, 'logits/rejected': -7.426562309265137, 'epoch': 0.38}
{'loss': 0.3695, 'grad_norm': 68.47974395751953, 'learning_rate': 3.8880778588807785e-07, 'rewards/chosen': 0.810791015625, 'rewards/rejected': -2.9359374046325684, 'rewards/accuracies': 0.831250011920929, 'rewards/margins': 3.751171827316284, 'logps/chosen': -332.5, 'logps/rejected': -166.4250030517578, 'logits/chosen': -7.571875095367432, 'logits/rejected': -7.1015625, 'epoch': 0.39}
{'loss': 0.3657, 'grad_norm': 38.507930755615234, 'learning_rate': 3.9367396593673965e-07, 'rewards/chosen': 0.7717040777206421, 'rewards/rejected': -2.615234375, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 3.387011766433716, 'logps/chosen': -304.25, 'logps/rejected': -153.9250030517578, 'logits/chosen': -7.731249809265137, 'logits/rejected': -7.3359375, 'epoch': 0.39}
{'loss': 0.3536, 'grad_norm': 29.482961654663086, 'learning_rate': 3.985401459854014e-07, 'rewards/chosen': 1.056494116783142, 'rewards/rejected': -3.5328125953674316, 'rewards/accuracies': 0.8187500238418579, 'rewards/margins': 4.592187404632568, 'logps/chosen': -367.25, 'logps/rejected': -163.75, 'logits/chosen': -7.517187595367432, 'logits/rejected': -7.1640625, 'epoch': 0.4}
{'loss': 0.329, 'grad_norm': 24.779273986816406, 'learning_rate': 4.034063260340632e-07, 'rewards/chosen': 0.294525146484375, 'rewards/rejected': -3.5335936546325684, 'rewards/accuracies': 0.84375, 'rewards/margins': 3.827343702316284, 'logps/chosen': -231.39999389648438, 'logps/rejected': -182.1999969482422, 'logits/chosen': -7.734375, 'logits/rejected': -7.234375, 'epoch': 0.4}
{'loss': 0.2776, 'grad_norm': 33.28534698486328, 'learning_rate': 4.082725060827251e-07, 'rewards/chosen': 0.426971435546875, 'rewards/rejected': -3.376953125, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 3.809765577316284, 'logps/chosen': -227.90625, 'logps/rejected': -168.8000030517578, 'logits/chosen': -7.807812690734863, 'logits/rejected': -7.221875190734863, 'epoch': 0.41}
{'loss': 0.3348, 'grad_norm': 41.73204040527344, 'learning_rate': 4.131386861313869e-07, 'rewards/chosen': 0.804583728313446, 'rewards/rejected': -3.5855469703674316, 'rewards/accuracies': 0.84375, 'rewards/margins': 4.385156154632568, 'logps/chosen': -313.7749938964844, 'logps/rejected': -157.5500030517578, 'logits/chosen': -7.631249904632568, 'logits/rejected': -7.234375, 'epoch': 0.41}
{'loss': 0.3064, 'grad_norm': 20.717748641967773, 'learning_rate': 4.1800486618004864e-07, 'rewards/chosen': 0.332052618265152, 'rewards/rejected': -3.2886719703674316, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 3.619921922683716, 'logps/chosen': -223.0625, 'logps/rejected': -178.02499389648438, 'logits/chosen': -8.009374618530273, 'logits/rejected': -7.518750190734863, 'epoch': 0.42}
{'loss': 0.3235, 'grad_norm': 17.085716247558594, 'learning_rate': 4.2287104622871045e-07, 'rewards/chosen': 0.8706390261650085, 'rewards/rejected': -3.554492235183716, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 4.426953315734863, 'logps/chosen': -332.70001220703125, 'logps/rejected': -172.89999389648438, 'logits/chosen': -7.751562595367432, 'logits/rejected': -7.454687595367432, 'epoch': 0.42}
{'loss': 0.308, 'grad_norm': 10.645315170288086, 'learning_rate': 4.2773722627737225e-07, 'rewards/chosen': 1.390252709388733, 'rewards/rejected': -3.362499952316284, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 4.747656345367432, 'logps/chosen': -425.48748779296875, 'logps/rejected': -172.47500610351562, 'logits/chosen': -7.503125190734863, 'logits/rejected': -7.253125190734863, 'epoch': 0.43}
{'loss': 0.3191, 'grad_norm': 26.73914909362793, 'learning_rate': 4.3260340632603406e-07, 'rewards/chosen': 0.807055652141571, 'rewards/rejected': -3.650195360183716, 'rewards/accuracies': 0.84375, 'rewards/margins': 4.455078125, 'logps/chosen': -366.98748779296875, 'logps/rejected': -182.9250030517578, 'logits/chosen': -7.699999809265137, 'logits/rejected': -7.501562595367432, 'epoch': 0.43}
{'loss': 0.3716, 'grad_norm': 15.658541679382324, 'learning_rate': 4.374695863746958e-07, 'rewards/chosen': 0.06701202690601349, 'rewards/rejected': -2.927539110183716, 'rewards/accuracies': 0.84375, 'rewards/margins': 2.9935545921325684, 'logps/chosen': -169.83749389648438, 'logps/rejected': -146.1125030517578, 'logits/chosen': -7.923437595367432, 'logits/rejected': -7.3515625, 'epoch': 0.44}
{'loss': 0.3562, 'grad_norm': 35.17185592651367, 'learning_rate': 4.423357664233576e-07, 'rewards/chosen': 0.95654296875, 'rewards/rejected': -2.996875047683716, 'rewards/accuracies': 0.8187500238418579, 'rewards/margins': 3.9505858421325684, 'logps/chosen': -404.2250061035156, 'logps/rejected': -168.35000610351562, 'logits/chosen': -7.657812595367432, 'logits/rejected': -7.496874809265137, 'epoch': 0.44}
{'loss': 0.3001, 'grad_norm': 24.765159606933594, 'learning_rate': 4.4720194647201943e-07, 'rewards/chosen': 0.22789916396141052, 'rewards/rejected': -3.1371092796325684, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 3.3675780296325684, 'logps/chosen': -189.2375030517578, 'logps/rejected': -172.875, 'logits/chosen': -8.017187118530273, 'logits/rejected': -7.528124809265137, 'epoch': 0.45}
{'loss': 0.3669, 'grad_norm': 20.25294303894043, 'learning_rate': 4.520681265206813e-07, 'rewards/chosen': 0.636517345905304, 'rewards/rejected': -2.834765672683716, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 3.470703125, 'logps/chosen': -347.23748779296875, 'logps/rejected': -160.25, 'logits/chosen': -7.768750190734863, 'logits/rejected': -7.501562595367432, 'epoch': 0.45}
{'loss': 0.3559, 'grad_norm': 28.773500442504883, 'learning_rate': 4.5693430656934305e-07, 'rewards/chosen': 1.013024926185608, 'rewards/rejected': -5.002343654632568, 'rewards/accuracies': 0.831250011920929, 'rewards/margins': 6.013281345367432, 'logps/chosen': -410.6000061035156, 'logps/rejected': -202.10000610351562, 'logits/chosen': -7.559374809265137, 'logits/rejected': -7.198437690734863, 'epoch': 0.46}
{'loss': 0.3878, 'grad_norm': 175.25306701660156, 'learning_rate': 4.6180048661800486e-07, 'rewards/chosen': 0.3453125059604645, 'rewards/rejected': -3.8304686546325684, 'rewards/accuracies': 0.8125, 'rewards/margins': 4.179296970367432, 'logps/chosen': -281.7124938964844, 'logps/rejected': -172.89999389648438, 'logits/chosen': -7.934374809265137, 'logits/rejected': -7.6171875, 'epoch': 0.46}
{'loss': 0.3327, 'grad_norm': 27.814416885375977, 'learning_rate': 4.6666666666666666e-07, 'rewards/chosen': 0.4576049745082855, 'rewards/rejected': -4.182031154632568, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 4.63427734375, 'logps/chosen': -331.95001220703125, 'logps/rejected': -172.4499969482422, 'logits/chosen': -7.704687595367432, 'logits/rejected': -7.479687690734863, 'epoch': 0.47}
{'loss': 0.3042, 'grad_norm': 31.44566535949707, 'learning_rate': 4.7153284671532847e-07, 'rewards/chosen': 0.058502197265625, 'rewards/rejected': -4.12890625, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 4.190625190734863, 'logps/chosen': -237.0500030517578, 'logps/rejected': -169.16250610351562, 'logits/chosen': -7.881249904632568, 'logits/rejected': -7.559374809265137, 'epoch': 0.47}
{'loss': 0.3096, 'grad_norm': 24.303237915039062, 'learning_rate': 4.763990267639902e-07, 'rewards/chosen': 0.4667404294013977, 'rewards/rejected': -5.452734470367432, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 5.921093940734863, 'logps/chosen': -306.125, 'logps/rejected': -191.89999389648438, 'logits/chosen': -7.798437595367432, 'logits/rejected': -7.401562690734863, 'epoch': 0.48}
{'loss': 0.3163, 'grad_norm': 21.374839782714844, 'learning_rate': 4.81265206812652e-07, 'rewards/chosen': 0.18950195610523224, 'rewards/rejected': -3.211718797683716, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 3.4039063453674316, 'logps/chosen': -192.10000610351562, 'logps/rejected': -180.77499389648438, 'logits/chosen': -7.953125, 'logits/rejected': -7.4375, 'epoch': 0.48}
{'loss': 0.3394, 'grad_norm': 31.801273345947266, 'learning_rate': 4.861313868613138e-07, 'rewards/chosen': 1.1571776866912842, 'rewards/rejected': -3.942578077316284, 'rewards/accuracies': 0.831250011920929, 'rewards/margins': 5.1025390625, 'logps/chosen': -417.42498779296875, 'logps/rejected': -169.02499389648438, 'logits/chosen': -7.612500190734863, 'logits/rejected': -7.526562690734863, 'epoch': 0.49}
{'loss': 0.2851, 'grad_norm': 36.667964935302734, 'learning_rate': 4.909975669099756e-07, 'rewards/chosen': 0.578472912311554, 'rewards/rejected': -3.848828077316284, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 4.4287109375, 'logps/chosen': -321.25, 'logps/rejected': -173.375, 'logits/chosen': -7.792187690734863, 'logits/rejected': -7.481249809265137, 'epoch': 0.49}
{'loss': 0.3018, 'grad_norm': 18.254114151000977, 'learning_rate': 4.958637469586375e-07, 'rewards/chosen': 0.5370117425918579, 'rewards/rejected': -4.904687404632568, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 5.439062595367432, 'logps/chosen': -281.4375, 'logps/rejected': -174.47500610351562, 'logits/chosen': -7.798437595367432, 'logits/rejected': -7.423437595367432, 'epoch': 0.5}
{'loss': 0.38, 'grad_norm': 32.073360443115234, 'learning_rate': 5.007299270072993e-07, 'rewards/chosen': 0.882434070110321, 'rewards/rejected': -4.555078029632568, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 5.435937404632568, 'logps/chosen': -375.57501220703125, 'logps/rejected': -192.1999969482422, 'logits/chosen': -7.8046875, 'logits/rejected': -7.457812309265137, 'epoch': 0.5}
{'loss': 0.3339, 'grad_norm': 11.246260643005371, 'learning_rate': 5.05596107055961e-07, 'rewards/chosen': 0.49199217557907104, 'rewards/rejected': -5.330078125, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 5.821679592132568, 'logps/chosen': -351.25, 'logps/rejected': -191.6999969482422, 'logits/chosen': -8.014062881469727, 'logits/rejected': -7.565625190734863, 'epoch': 0.51}
{'loss': 0.4234, 'grad_norm': 13.960640907287598, 'learning_rate': 5.104622871046228e-07, 'rewards/chosen': -0.13786621391773224, 'rewards/rejected': -5.449999809265137, 'rewards/accuracies': 0.84375, 'rewards/margins': 5.3154296875, 'logps/chosen': -240.27499389648438, 'logps/rejected': -184.85000610351562, 'logits/chosen': -8.120312690734863, 'logits/rejected': -7.853125095367432, 'epoch': 0.51}
{'loss': 0.2886, 'grad_norm': 38.423255920410156, 'learning_rate': 5.153284671532846e-07, 'rewards/chosen': 1.0615234375, 'rewards/rejected': -6.227343559265137, 'rewards/accuracies': 0.875, 'rewards/margins': 7.294140815734863, 'logps/chosen': -407.79998779296875, 'logps/rejected': -194.9250030517578, 'logits/chosen': -7.904687404632568, 'logits/rejected': -7.756249904632568, 'epoch': 0.52}
{'loss': 0.2804, 'grad_norm': 22.719526290893555, 'learning_rate': 5.201946472019465e-07, 'rewards/chosen': 0.29243773221969604, 'rewards/rejected': -5.853515625, 'rewards/accuracies': 0.875, 'rewards/margins': 6.139843940734863, 'logps/chosen': -261.2250061035156, 'logps/rejected': -186.6999969482422, 'logits/chosen': -8.096875190734863, 'logits/rejected': -7.629687309265137, 'epoch': 0.52}
{'loss': 0.3333, 'grad_norm': 20.95311737060547, 'learning_rate': 5.250608272506083e-07, 'rewards/chosen': -0.06611327826976776, 'rewards/rejected': -4.708593845367432, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 4.640917778015137, 'logps/chosen': -189.8000030517578, 'logps/rejected': -187.1750030517578, 'logits/chosen': -8.089062690734863, 'logits/rejected': -7.7109375, 'epoch': 0.53}
{'loss': 0.3761, 'grad_norm': 36.02534103393555, 'learning_rate': 5.299270072992701e-07, 'rewards/chosen': 0.658154308795929, 'rewards/rejected': -5.839453220367432, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 6.495312690734863, 'logps/chosen': -356.5249938964844, 'logps/rejected': -190.125, 'logits/chosen': -7.770312309265137, 'logits/rejected': -7.400000095367432, 'epoch': 0.53}
{'loss': 0.2962, 'grad_norm': 43.66115188598633, 'learning_rate': 5.347931873479319e-07, 'rewards/chosen': 0.3054443299770355, 'rewards/rejected': -4.630078315734863, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 4.93359375, 'logps/chosen': -273.75, 'logps/rejected': -195.375, 'logits/chosen': -8.21875, 'logits/rejected': -7.699999809265137, 'epoch': 0.54}
{'loss': 0.3327, 'grad_norm': 32.147438049316406, 'learning_rate': 5.396593673965937e-07, 'rewards/chosen': 0.7432616949081421, 'rewards/rejected': -5.725781440734863, 'rewards/accuracies': 0.84375, 'rewards/margins': 6.46875, 'logps/chosen': -329.17498779296875, 'logps/rejected': -194.1750030517578, 'logits/chosen': -7.962500095367432, 'logits/rejected': -7.654687404632568, 'epoch': 0.54}
